DEP_ACTU,DEP_ANTE,nb_ind,pct_ind_ACTU,pct_ind_ANTE,cas_MIG
14,52,4.18680538780609,6.13954174068211e-06,2.3339236081235e-05,MIG
14,53,114.12484329311,0.000167352951509888,0.000376915354387681,MIG
14,54,55.8643816394214,8.19196669354502e-05,7.74192414295157e-05,MIG
14,55,16.2902476625652,2.38880593260095e-05,8.56359510846681e-05,MIG
14,56,156.818219582815,0.000229958623735472,0.000215591112728128,MIG
14,57,52.7845318769651,7.74033676523018e-05,5.12036171434012e-05,MIG
14,58,25.4728533058643,3.7353454875431e-05,0.000120769912174264,MIG
14,59,277.951661275354,0.000407589001213688,0.000108284678053997,MIG
14,60,216.983508723236,0.00031818515203164,0.000268756074035565,MIG
14,61,2029.36980585367,0.0029758728854716,0.00710753915692445,MIG
14,62,134.98430890856,0.000197941323304616,9.27394413428741e-05,MIG
14,63,35.8163033238147,5.25211154771916e-05,5.67634887425525e-05,MIG
14,64,47.6658959862519,6.98973873652995e-05,7.28294558322507e-05,MIG
14,65,24.3280934562946,3.5674776210318e-05,0.000107274907401529,MIG
14,66,29.8238712997622,4.37337983864517e-05,6.52916543028993e-05,MIG
14,67,69.7887074089453,0.000102338332565773,6.37320871937831e-05,MIG
14,68,49.8404066206371,7.30860951194856e-05,6.65199568478223e-05,MIG
14,69,105.510786676425,0.000154721277654503,5.97107372827082e-05,MIG
14,70,2.88950243566995,4.23717349396416e-06,1.22687317489823e-05,MIG
14,71,56.6408167804953,8.3058233340146e-05,0.000103091875057206,MIG
14,72,348.565489326187,0.000511137292722555,0.000621693907197199,MIG
14,73,71.9606893504392,0.00010552333223847,0.000171497315492702,MIG
14,74,103.168555091801,0.000151286623485475,0.000135323901052045,MIG
14,75,893.642412701428,0.00131043943671317,0.00040703663845571,MIG
14,76,1199.62136349545,0.00175912772436115,0.000966044754008123,MIG
14,77,295.818452021302,0.000433788907203171,0.0002183209794532,MIG
14,78,621.278604384283,0.00091104447685083,0.000443379166306039,MIG
14,79,18.9465654160076,2.77832902271813e-05,5.14874524589884e-05,MIG
14,80,49.7766175942003,7.29925547338859e-05,8.82158418219034e-05,MIG
14,81,20.5638472790283,3.01548763375322e-05,5.42586856482121e-05,MIG
14,82,13.7145101090726,2.01109914286653e-05,5.53912640024978e-05,MIG
14,83,60.5476320811987,8.87871969269568e-05,5.92939592205768e-05,MIG
14,84,24.4564102848439,3.58629403239893e-05,4.48162102641674e-05,MIG
14,85,153.865142353412,0.000225628224007273,0.000236800458775613,MIG
14,86,58.312823104485,8.55100675349516e-05,0.000137369983259384,MIG
14,87,21.1360245609857,3.0993918514147e-05,5.7175661070091e-05,MIG
14,88,43.7588706560098,6.41681157906556e-05,0.000117817242937974,MIG
14,89,21.1085958268427,3.0953696950791e-05,6.25681065437544e-05,MIG
14,90,6.18070707004892,9.06340408226585e-06,4.36935260060896e-05,MIG
14,91,321.679589119045,0.000471711742388089,0.000257818282640075,MIG
14,92,523.747482571121,0.000768024599420789,0.000334311741851669,MIG
14,93,275.793464697991,0.000404424216432932,0.000178120555384831,MIG
14,94,324.242809641866,0.000475470455280803,0.000241040148070807,MIG
14,95,296.429307523677,0.000434684667217544,0.000249241464991759,MIG
14,971,41.7168275642196,6.11736587674485e-05,0.000105215868837323,MIG
14,972,40.2620462295753,5.9040363832454e-05,0.000105727495946528,MIG
14,973,3.88951452697146,5.70359368956576e-06,1.59704338173448e-05,MIG
14,974,59.6148501060292,8.74193631393658e-05,7.18870690286872e-05,MIG
15,01,63.4622836839163,0.000437351790048713,0.000103763883906549,MIG
15,03,118.217338133743,0.000814697509233974,0.000350665084254351,MIG
15,04,20.1092896174863,0.000138583632675743,0.000126892197122257,MIG
15,05,4.00985807324609,2.76340292906906e-05,2.91444972618864e-05,MIG
15,06,31.7739784145939,0.000218971104251543,2.98089877241942e-05,MIG
15,07,53.8088214171587,0.000370824732441358,0.000170006395118415,MIG
15,08,6.79889207812545,4.68547213889464e-05,2.45213616236377e-05,MIG
15,09,7.92025997751078,5.45826541015795e-05,5.28781961561642e-05,MIG
15,10,5,3.44576151897567e-05,1.64596713283506e-05,MIG
15,11,48.3829302817074,0.00033343207867998,0.000135065531149209,MIG
15,12,169.684624808638,0.00116938550105486,0.000619483080429764,MIG
15,13,170.391395560373,0.00117425622797299,8.61965086832327e-05,MIG
15,14,6.82388448660293,4.70269571477429e-05,1.00031554461307e-05,MIG
15,15,141008.176413028,0.971761096289886,0.97453362062029,ISO
15,16,7.84761904761904,5.40820474597324e-05,2.25415534369957e-05,MIG
15,17,97.1596405756628,0.000669577901386252,0.000155549727126551,MIG
15,18,16.062005211489,0.000110691678950671,5.22978086299778e-05,MIG
15,19,213.459467353373,0.00147106083693459,0.000895053881259812,MIG
15,22,7.96660267469392,5.49020258668579e-05,1.3556179474825e-05,MIG
15,23,32.5019514691679,0.000223987947328147,0.000274268370442708,MIG
15,24,50.0250460189941,0.000344748757114474,0.000122241959047017,MIG
15,25,8.0125368960642,5.52185826116616e-05,1.52588309353463e-05,MIG
15,26,13.9491318826183,9.61307637284857e-05,2.84319998547951e-05,MIG
15,27,17.9184710664086,0.00012348555615902,3.04218954101612e-05,MIG
15,28,44.1008859875298,0.000303922271777127,0.00010298410104206,MIG
15,29,17.5955926478682,0.000121260432099191,1.97320241314127e-05,MIG
15,2A,3.01259016708989,2.07613345404057e-05,2.02097519140745e-05,MIG
15,2B,10,6.89152303795134e-05,5.95556629438614e-05,MIG
15,30,61.0806709352451,0.000420938850923767,8.43745431249939e-05,MIG
